plan_id,state,metal_level,rate,rate_area
79498AW8220512,NC,Bronze,295.35,11
63960XJ2866095,OK,Gold,397.27,3
93182ST7170707,FL,Silver,324.98,60
92100KM3582495,MS,Bronze,235.67,3
97816HP8705647,FL,Platinum,454.99,14
55383CC0228425,GA,Platinum,595.04,1
21544AH3931426,MI,Silver,360.47,16
11123CQ1762639,AZ,Bronze,303.41,3
07091RC1291567,OH,Bronze,233.47,10
18085WS5550152,PA,Silver,368.36,7
79996PC0708859,FL,Bronze,247.83,6
50930RS5338251,WI,Silver,313.48,14
49991CF8859301,OH,Bronze,271.52,17
50065GO8675965,SC,Gold,555.63,25
91438NQ0989893,GA,Silver,267,10
13174VX0853977,SC,Silver,272.8,41
96824XU9722356,WI,Bronze,200.24,15
18897XS7682575,NV,Platinum,427.6565572,1
10409GQ1078816,TX,Bronze,223.9,19
81881YK1912487,IN,Bronze,178.82,16
49130QQ8854457,AZ,Silver,271.39,1
96514FD7886060,MI,Platinum,461.18,4
14837RH4779745,AR,Silver,269.21,5
22545WN1727149,IL,Gold,382.18,4
19232ZO3161043,UT,Bronze,182.73,3
23290PM7212890,IL,Bronze,239.56,9
53267KP9597891,IL,Bronze,175.22,1
80389UN5826255,TX,Bronze,249.36,21
34568CI8427796,TX,Bronze,310.09,4
25985IC7522202,WI,Gold,341.89,15
98653DL2969000,OH,Silver,324.57,14
78208CE0285843,IN,Catastrophic,201.6,5
85212TH7900015,FL,Bronze,342.44,60
32517OU1690961,MI,Silver,346.5,4
04708QS0537154,MT,Gold,336.57,2
51443WT7058363,IN,Bronze,305.76,11
83768KK5465393,OH,Gold,320.22,11
98698HD8010085,PA,Silver,168.48,4
87603PD8587890,WI,Silver,331.88,10
99301OW8488311,TX,Bronze,325.88,4
07849SI9878887,PA,Gold,256.8,6
86678HA2014031,NV,Platinum,307.2460724,4
64139RV5864079,TX,Silver,298.33,17
65771NM0423816,FL,Bronze,301.62,27
59646QF6075291,WI,Bronze,304.92,14
10681YA9933564,SC,Silver,317.1,40
66629BE0793310,WI,Silver,293.11,9
61676JV7610487,IL,Gold,298.18,1
16552RO0623828,NE,Bronze,318.13,3
40028KW3306625,FL,Bronze,235.8,6
26329SC2515973,FL,Gold,399.62,29
13224PL3852542,AL,Catastrophic,178.79,11
24565ZB8838325,IN,Silver,351.42,6
69443RB4423142,TX,Gold,399.59,6
05955JT2174819,WI,Gold,368.06,11
21511UU6269213,OH,Silver,332.16,12
47525NB8847164,FL,Platinum,432.55,12
89034ML9363593,WI,Bronze,388.23,7
73752GE0197132,OH,Catastrophic,166.82,7
47373FF1984892,SC,Gold,360.43,2
23635KM7332015,OR,Bronze,243,7
25125SG4272741,IN,Silver,475.19,13
76123LD2701368,FL,Bronze,294.22,10
51300FN7368219,FL,Silver,336.57,61
24150KS3153476,WY,Silver,460.8,1
40758GZ3431439,TN,Gold,382.63,3
46699DB5817346,TN,Silver,234.77,7
05025PT4133484,UT,Silver,230.72,4
45958KX8449190,MT,Bronze,264.69,3
98345IC9397810,VA,Gold,443.92,10
03066HY9087006,OH,Bronze,284.06,11
75516YL5448247,SC,Bronze,249.48,10
22958RG0309190,IL,Bronze,213.39,5
50255DF0950806,IL,Platinum,457.11,5
81185XT2552319,IL,Silver,281.24,8
94026IR5419094,GA,Platinum,347.5,14
33038WY1378270,WI,Platinum,372.8,16
31012BW2821216,TN,Bronze,162.53,3
99519NU6607820,IN,Silver,276.5,15
62952EQ7143175,MO,Bronze,306.48,2
63410TJ3931215,FL,Bronze,365.69,57
01100AO4222848,AL,Silver,271.77,5
82590HL8332775,FL,Bronze,334.37,11
05159EE7391146,MI,Silver,225.81,12
34534WX5108520,IN,Silver,285.18,16
52559UF9247418,IN,Bronze,206.67,16
02677JE1933524,FL,Silver,321.99,21
05988UF8922264,KS,Bronze,208.39,1
01217YT9213827,NM,Silver,212.49,3
51228LI8446962,OH,Silver,270.83,2
90234PU5540892,IL,Silver,286.61,11
53160RL0337124,WI,Silver,326.78,13
42589QS4542326,UT,Bronze,238.7,2
10309PW6257014,SD,Bronze,277.16,4
57719RZ8801162,WI,Silver,392.12,1
34235TI5389664,IL,Bronze,238.99,3
39445YR5034947,GA,Bronze,245,4
84108AQ5761878,WY,Bronze,375.6,1
21891LH9392342,IL,Bronze,230.62,12
35051QY0412962,FL,Silver,341.18,43
93050HX8620317,NC,Bronze,295.65,5
38220EL9255605,FL,Gold,409.18,3
57634TW8340358,IL,Bronze,244.03,5
83362SS2233871,OH,Silver,362.79,17
80365OI9116542,FL,Silver,366.19,33
91388RH8926432,GA,Silver,285.73,8
91698NN4920985,SC,Silver,282.73,23
42732MF4709732,WI,Bronze,232.58,2
22255UL1694111,SC,Bronze,266.39,34
31853HU7487127,MI,Silver,271.18,14
45138LM6899514,GA,Silver,248.17,5
89127OW1783067,NE,Silver,273.12,2
93896YH1738252,FL,Bronze,366.27,58
02833JH8459194,TX,Bronze,223.66,3
10370HB8182591,TX,Gold,445.32,25
29929UU5534728,TX,Silver,275.04,26
71291VW5404592,PA,Gold,210.83,1
26139ZZ8315298,IN,Bronze,304.96,6
36912LD7555097,AZ,Silver,335.48,5
50583VY5051220,GA,Silver,302.65,16
02781RH0528800,WI,Silver,330.1,11
64534LG7970125,GA,Silver,269.21,12
27325UE4914522,SC,Silver,282.25,44
00505LF2628289,WI,Bronze,333.12,7
55472KR1916815,WY,Platinum,549.15,1
38872EA3769240,MI,Bronze,260.53,7
76038EB3875267,IA,Silver,292.26,7
79780PM6076909,DE,Silver,328.51,1
58899OS8572948,IA,Bronze,179.48,5
46925SR5376786,MT,Bronze,194,3
04356TD4925345,KS,Gold,296.51,4
52151VO7252013,GA,Gold,320.89,9
35017OU4333450,NM,Gold,346.07,2
51534HO0082611,PA,Silver,166.13,1
01620ER1737798,IL,Gold,362.75,13
15804MR9065458,PA,Silver,210.22,6
32943SP8720080,MS,Silver,414.16,4
69948BF7270119,VA,Silver,290.59,6
08928XZ9454126,TX,Silver,339.83,7
99345BG1258884,TN,Gold,399.37,5
09116PP9020250,OR,Catastrophic,253.12,2
72678DY4359767,MI,Gold,439.74,16
25500GS6972008,AZ,Catastrophic,199.02,4
28671DP4322755,OH,Silver,355.15,15
63839EO5069248,TN,Silver,245.01,3
25880IC8799899,MO,Bronze,321.18,10
00071FP4083598,AK,Silver,651,2
04125LK7623848,FL,Gold,467.19,50
28102BK6278934,UT,Silver,304.17,6
83968KE9152479,TX,Silver,239.76,22
81951JJ6162020,PA,Bronze,184.03,5
21272ZT8467015,PA,Silver,166.13,4
33897EX1989530,FL,Silver,416.94,5
41001SW5915466,IN,Silver,360.16,11
16002WE8501703,AL,Catastrophic,188.51,10
26634KN0291500,TX,Bronze,230.31,3
90545CH9530338,SC,Silver,283.91,22
35992DU5169643,WI,Bronze,263.52,16
60574RM7845115,SC,Bronze,414.99,14
81188DF2270264,FL,Gold,350.06,39
43856OY4580367,UT,Silver,218.58,3
50136TW2993558,IN,Gold,414.72,11
63469VO5935424,SC,Silver,290.48,41
97317EL0616020,PA,Bronze,179.44,6
28124YO5407204,FL,Silver,330.42,39
61352TN5671123,SC,Bronze,429.66,28
30208FO9820049,NV,Gold,292.4479932,1
40474EQ0389921,WI,Gold,347.09,2
72215QW1169808,SC,Silver,310.24,19
28563OS6394282,OH,Bronze,293.36,16
15747EX5437737,MI,Silver,285.24,4
07884NX9742100,SC,Gold,341.67,30
86149DL1768831,MS,Gold,309.97,6
95204VE3203772,SC,Silver,293.71,32
95251KK5656237,NM,Bronze,253.93,5
67590VC8295463,GA,Bronze,232.47,13
25411NL7809543,WI,Bronze,336.67,5
05936TJ4579064,FL,Platinum,338.94,41
25779CE5532900,MI,Gold,348.08,8
23689HV1524890,IL,Silver,310.52,6
57739XH6850642,TX,Silver,308.79,7
64339AH0397094,OH,Gold,369.92,14
16725IR5048015,OR,Silver,264.4,5
24888TK0142014,IN,Bronze,245.65,16
59567CG6821958,IL,Silver,309.66,7
76783LN3261165,VA,Bronze,314.45,10
78635CN8239945,SC,Gold,352.53,22
86046DS8828143,NM,Gold,356.32,5
00073KZ7249209,AL,Gold,302.39,3
53063SM1321911,AL,Gold,337.22,12
26829MN8072361,TX,Silver,257.15,24
96303EM4674046,SC,Gold,373.85,43
77556UN8076197,SC,Silver,281.7,20
31829JH5692781,LA,Gold,331.87,4
06788QE8498710,WI,Gold,397.06,16
64026VF0770515,WI,Gold,389.28,6
46211FL3818465,UT,Bronze,174.88,4
37985XN2144275,SC,Gold,384.34,4
34396FK7779278,FL,Platinum,454.99,58
92620BX1066780,IL,Silver,302.38,7
93499EK2043778,OR,Bronze,200.6,1
45163FP6788600,GA,Gold,347.1,3
87011PO8521311,IL,Silver,225.12,3
74949EM7303069,UT,Bronze,194.76,4
22328PM3194298,TX,Bronze,256.76,23
52719WT2605433,SC,Silver,261.05,22
24136DT6341333,KS,Silver,224.31,6
30225XY6471244,PA,Bronze,191.12,6
06182LO2168942,MI,Gold,377.3,5
56045RW6593722,NM,Gold,265.91,1
15591GU0285524,SC,Catastrophic,261.79,4
33709YI7510589,WI,Platinum,507.86,14
60266GR8685754,PA,Bronze,206.36,6
88389ZW2160756,KS,Silver,262.7,4
39564UV3842415,AZ,Bronze,168.3,2
65558JX8349858,VA,Bronze,235.52,11
26613OB0474856,NC,Gold,349.83,1
17509BO5435101,WI,Catastrophic,213.07,8
34730SK7142463,FL,Silver,330.9,2
26044EE5013865,SC,Bronze,285.29,6
47574HE6815356,WI,Catastrophic,239.95,7
93378HJ8265997,SC,Bronze,263.49,8
66059HK5337842,TX,Silver,199.31,15
38660NK3940788,WI,Gold,378.03,7
55763QF5185380,SC,Bronze,259.2,8
23656GD5156803,TX,Gold,405.23,3
11440MS1843124,SC,Platinum,692.95,14
64167IQ8553018,WI,Gold,322.81,2
09634SK2000389,GA,Bronze,271.17,6
45302YA0067646,TX,Bronze,324.16,17
55294GK2803858,NE,Gold,356.56,4
72455IK1379484,FL,Silver,294.24,43
89203GS9659602,SC,Gold,606.32,20
09330RN0875030,IN,Gold,370.86,4
94792XW3940541,SC,Gold,338.32,42
76062YL4651673,TN,Silver,210.66,3
84788IT1197340,SC,Bronze,279.25,17
61697OI6702776,SC,Gold,606.32,38
85970EJ7242395,TX,Silver,266.79,23
75343SN5741793,FL,Silver,330.9,41
46529QR2620063,OH,Bronze,235.25,15
74672EH5362736,IL,Silver,273.35,7
43726FC1252503,SC,Silver,271.73,7
43602DN9549796,AZ,Silver,474.57,1
27778SI9947781,SC,Silver,313.72,12
28449TM4406427,AR,Gold,358.5,3
55334JI5281019,SC,Bronze,251.21,9
32244XN1127625,FL,Bronze,283.61,27
57323VN5932417,FL,Bronze,353.72,2
18296TQ6157173,IN,Silver,323.95,6
01750CT0583022,IL,Gold,350.25,9
79304EF0009818,VA,Gold,400.1,12
91493CC4927767,SC,Bronze,174.68,25
96789MU6761360,WI,Silver,361.8,8
84528JZ7850545,MT,Bronze,210,1
49736HZ0807434,FL,Platinum,442.93,23
10816NU2491552,MO,Bronze,209.75,8
22321SO4666474,SC,Bronze,253.36,7
33362XX6972863,IN,Silver,329.61,11
78091YK0900915,WI,Platinum,506.01,8
83892OT1660663,SC,Gold,332.07,7
36164FH1852148,MI,Gold,286.47,12
35759BR9416579,SC,Gold,346.4,13
68076BB7893491,TX,Gold,433.53,11
76555EP6707357,FL,Bronze,237.07,4
10745OH2609577,GA,Silver,315,10
52746EH6069053,MS,Silver,316.39,1
01647RZ1601914,WV,Silver,306.48,3
04148EX1657589,NC,Catastrophic,184.69,13
99704KL9406904,FL,Silver,292.01,35
02387PQ7617922,WV,Bronze,269.75,1
66756PE6063533,NC,Silver,331.83,7
90829GJ0791486,SC,Gold,348.32,3
57504FJ3926318,WI,Silver,384.07,15
62992FP9590670,MI,Gold,414.97,2
42712DO4675698,LA,Silver,381.06,8
64229OV2967770,AL,Gold,340.73,6
91931WH9596546,KS,Silver,214.63,7
58422EK7955674,FL,Silver,282.57,65
29052YQ4229810,OR,Gold,332.12,7
06102RW8265034,FL,Bronze,314.74,13
13460TO5877210,SC,Silver,322.14,24
26314NY6501447,OH,Silver,303.57,15
11649WW9780195,NC,Silver,391.58,4
04943MJ3244470,IL,Silver,264.61,10
15142JG1790339,UT,Gold,292.38,5
42270IX6741289,MI,Bronze,248.83,6
50352IW4728232,FL,Silver,285.87,56
49343ZX9559478,UT,Gold,261.97,2
53047SQ3802307,SC,Silver,285.98,20
96681FP8655282,GA,Catastrophic,184,3
00085NU6229707,OH,Silver,300.9,14
41785XC3915207,MI,Silver,300.04,11
59261LN0443410,MI,Bronze,285.94,1
14888RB7363098,FL,Gold,424.11,50
70338HV4743508,ME,Bronze,309.34,3
90171KL4602829,ME,Catastrophic,256.9,4
05639UW4112327,TX,Gold,402.5,1
09529QH7139087,UT,Bronze,196.18,2
72251NK5152472,AZ,Silver,269.47,1
70693BI6034184,NC,Bronze,304.4,10
40459GJ8595817,AZ,Bronze,241.33,2
77358HJ2246777,IN,Bronze,264.31,14
01864RZ3676215,FL,Silver,308.99,43
21879DU9289184,SC,Platinum,669.61,12
35293HL4198736,SC,Silver,300.52,45
12567XT4602533,PA,Gold,290.1,6
92743DU3498716,GA,Silver,317.78,8
71254AA4522815,NV,Silver,333.58,2
18005WN0369179,FL,Silver,321.73,58
14192NO3756577,IN,Bronze,258.18,16
70013XT6170349,WI,Gold,506.96,1
60489SA0468274,OH,Gold,366.29,16
54586UB6908791,TX,Gold,324.71,19
53220PL2445428,SC,Silver,329.95,15
51529OB8813528,WI,Platinum,506.57,11
18789EL9260860,OH,Gold,468.51,10
63960MS6908886,FL,Bronze,291.36,35
37964ZF6680135,TX,Bronze,204.38,19
07661NC4162803,LA,Gold,446.03,1
12378EP9987006,IL,Silver,271.59,8
34980SC0306901,FL,Silver,338.91,5
29402GJ3618086,TX,Bronze,168.72,15
08529NR9957461,LA,Silver,391,7
09446SQ5596000,AR,Silver,297.2,2
33795PJ4557969,WI,Bronze,275.19,16
46865GO0404835,AZ,Silver,196.11,6
54190XI2908861,ME,Silver,334.29,2
69898NO5279241,WI,Platinum,588.86,8
35866RG6997149,MO,Silver,234.6,3
44236EU2343000,OH,Bronze,280.46,7
13565QO7230607,IN,Silver,356.13,6
46253DA4567536,UT,Silver,268.69,2
24822IP0227324,NC,Silver,348.71,8
24325JH7831797,FL,Bronze,244.27,43
17485HP5896322,WI,Silver,268.65,11
39086MD5483038,PA,Platinum,388.23,1
01564PR9525435,SC,Silver,306.93,31
49395WQ0942495,FL,Platinum,392.99,41
70756NV5934962,AK,Bronze,454,3
34909VO1761164,NC,Silver,357.56,11
00760AZ8931218,MI,Bronze,188.99,3
07150YA3543722,TX,Silver,315.04,4
87921ZO0843380,MS,Gold,354.84,3
47086TL3076509,IN,Silver,350.91,13
01847EU2707206,PA,Silver,214.65,2
22508JL3957086,FL,Bronze,298.03,15
18895RS4289459,IL,Gold,296.1,2
23974EM7164887,SC,Bronze,415.19,29
57920EB0392834,GA,Gold,352.82,3
15058YP8501477,PA,Silver,249.85,5
91399PF1332840,SC,Gold,335.78,9
68058UE0802980,WI,Silver,320.72,7
98333NO8348692,AZ,Bronze,251.23,2
08323PP2825000,NM,Bronze,180.11,1
22989VI9815676,IL,Silver,309.4,1
94931VN7050772,SC,Gold,326.65,42
51221MW6281113,WI,Silver,299.2,14
35935WC0821276,SC,Silver,332.55,4
40986LU7640997,FL,Silver,352.84,4
74122NF6092352,IN,Bronze,263.65,11
63014PG9058937,IL,Silver,239.76,1
04286BV4099861,OH,Gold,364.4,14
68006RG4508794,MT,Bronze,230,1
17336LC3427482,FL,Silver,366.5,64
24361QD3249493,LA,Gold,441.58,7
86563KH5120497,NV,Bronze,325.19,3
36379YE5460213,UT,Bronze,238.7,5
21002NT2401443,OH,Bronze,260.29,11
33812IH6780206,NV,Bronze,290.22,3
04819FL3124818,LA,Platinum,461.23,4
39357RG1331747,IL,Silver,303.61,5
25588LL4031820,WY,Silver,413.3,2
98442OA0132361,FL,Bronze,370.72,19
36246YO5851235,AZ,Silver,314.99,2
31974VF3832397,TX,Catastrophic,222.52,26
79459NB6759011,NC,Gold,348.19,6
38990AQ6224183,MO,Silver,330.41,4
46608RE1925184,MI,Gold,363.7106903,6
04307CO8667164,WI,Bronze,331.76,15
46621JH9676077,FL,Platinum,446.87,28
41782GI2354152,IN,Silver,384.8,5
37895QO9124356,IN,Bronze,424.41,5
09568VF6766133,MI,Gold,349.47,2
40276KM0669374,TX,Gold,425.77,9
33115ST5552287,PA,Gold,326.51,9
91948MT7832227,FL,Gold,396.29,49
06110YX0109899,PA,Bronze,296.26,9
96708PF7263162,OH,Gold,314.97,15
06761DP9683799,TX,Bronze,303.12,8
43721HG2896228,WI,Bronze,314.66,1
34360KX6848912,MI,Gold,308.4,14
07234LG3150917,IL,Catastrophic,207.14,7
82188TY8704294,VA,Silver,315.45,7
41729SD3563614,SC,Gold,357.93,33
43792YN7108261,OH,Bronze,220.52,3
15362EC4945058,GA,Bronze,211.31,12
85247ZO5170444,TX,Gold,325.69,16
71151KH0609026,WI,Catastrophic,266.02,12
13154FQ5945265,SC,Silver,313.44,13
56198KV9865256,NC,Silver,396.8,16
10833KY2597378,TX,Silver,257.51,26
29507TL3106553,OH,Gold,398.93,10
74557QR0441488,PA,Silver,302.19,9
80414OK0522705,OH,Bronze,223.45,13
30761XD5958199,IN,Silver,329.27,3
15036BF0838412,WI,Gold,343.66,2
63721GE5938125,FL,Platinum,442.37,36
26557GG6295879,WI,Silver,317.87,13
98754DN5578680,SC,Silver,299.5,34
64379JV3533506,IN,Silver,309.49,15
04871DJ1999673,GA,Bronze,227.99,16
99799SM4731780,IN,Bronze,296.64,11
94337FP4798108,MI,Platinum,394.64,1
43209JR4107507,IN,Bronze,431.65,15
23881XZ1736473,MI,Gold,404.68,15
20157PE6351431,SC,Silver,308.05,34
80623WC1745075,TN,Silver,265.96,1
56462JY3608336,SC,Bronze,196.72,26
40481UC4897158,FL,Gold,401.05,5
98075JP5180660,SC,Silver,303.51,31
46098IQ9108928,WI,Bronze,270.26,14
56546HI3001964,WI,Catastrophic,207.06,10
54105NI1454431,GA,Bronze,360.23,12
79391LF7639476,GA,Bronze,223.13,8
88804FQ7784439,OH,Silver,480.46,12
67155EC5114156,PA,Silver,194.7,2
87188GQ4578980,OH,Bronze,205.37,12
59413VB3863869,WY,Bronze,374.8,2
11385PL2604441,MI,Bronze,231.49,13
09603MB3616306,IN,Bronze,280.89,12
58941HS2159674,GA,Bronze,203.93,8
66063MV5533597,WY,Gold,502.2,2
23218BP5413561,SC,Silver,306.47,18
36227HM0986884,UT,Bronze,180.38,3
56411JW5027980,LA,Platinum,461.23,2
16033JL3327303,SC,Gold,347.12,21
91157IG6414140,WI,Platinum,396,2
20529IO1918840,AR,Silver,281.05,2
24966DJ3767279,AZ,Gold,336.07,7
66653HM1440125,OH,Bronze,270.38,6
15927MT6736402,VA,Silver,293.61,12
05279WC5281519,SC,Silver,316.17,15
53276JY3556475,FL,Silver,354.98,45
17675JO8623714,MI,Gold,382.6,8
67863GK4877131,OK,Silver,290.54,3
40781GX1506755,LA,Gold,408.65,3
95386GO4653710,WI,Platinum,581.04,11
25993KW4647721,WI,Bronze,279.24,7
48396VR1407640,TN,Silver,242.89,4
71066UB4045945,GA,Bronze,190.34,2
63224RC2605707,AL,Catastrophic,259.65,7
78994YH7289041,SC,Bronze,264.88,11
22191RX9943064,VA,Bronze,214,9
00834WV0683804,PA,Bronze,283.96,9
25184UZ5184341,LA,Bronze,302.71,8
68554BM7369015,FL,Gold,399.62,7
73844BO1910193,IN,Bronze,322.2,15
93189CU9202431,WI,Gold,463.84,9
89434JJ8846857,VA,Bronze,228.98,11
87116XL7461843,AZ,Gold,444.06,1
30640JZ9966522,SC,Bronze,207.06,32
43803NP7054851,AL,Gold,331.63,1
11061QJ8370467,MT,Gold,275.17,3
76915HU2630353,TX,Gold,323.92,11
22378QS7807404,OH,Bronze,264.07,12
44042EE9781035,AZ,Gold,310.82,3
20054KU1915160,TX,Gold,290.26,13
34129UH3891079,IN,Bronze,284.25,3
68963EC6607182,PA,Silver,298.06,8
45686EI2984878,SC,Catastrophic,254.52,43
59978DB4772617,VA,Silver,280.99,5
54039YB4340308,OH,Gold,542.3,1
45528PY1673533,FL,Silver,422.25,42
19464VB2664385,MT,Bronze,231.96,3
19750GT1893718,FL,Gold,296.91,16
77920DT0165417,SC,Gold,345.15,3
93306MQ0408276,MI,Gold,276.28,12
15301SU8371093,GA,Gold,366.27,12
31346VA2564758,FL,Bronze,291.32,56
47833CQ1266014,ME,Bronze,273.17,1
31497FV0162517,FL,Bronze,376.51,6
94605LV6943059,FL,Silver,336.39,64
88379NW9937389,SC,Silver,271.95,30
78467WW2448469,OH,Silver,288.18,1
57220QP9478553,PA,Gold,342.23,6
53592TR9730599,LA,Platinum,377.33,2
69630IE7202710,MS,Bronze,209.76,6
76566OJ9814177,PA,Bronze,231.66,6
87410YY4636906,LA,Bronze,295.68,8
95052WL8005208,SC,Bronze,226.96,8
11528UB9761676,OH,Gold,371.78,6
43689DH5614178,SC,Silver,228.42,8
04001YI6610604,FL,Bronze,298.89,62
12074DB7214282,FL,Bronze,329.8,16
18431BH2869070,OK,Gold,375.69,3
45450PD3305733,TX,Silver,199.28,15
90618JW3946922,IN,Bronze,166.82,16
79394RN8670472,IN,Bronze,307.72,11
59303GW2093847,WI,Silver,405.15,9
93206CJ8879365,GA,Bronze,257.77,6
09707FH6519605,MI,Gold,381.25,14
48757UL8038117,OR,Gold,303,1
85495YW2973733,MI,Gold,345.98,3
71721YO4785927,FL,Silver,331.67,15
63241UD0526626,SC,Bronze,291.77,4
69247SI9331285,AZ,Gold,319.73,4
37460TM4641138,FL,Bronze,282.24,33
33761UN5445851,WI,Silver,305.9,7
40841TN8963264,AR,Silver,363.05,4
84770OL3017953,KS,Silver,264,4
88224YC8980888,SC,Gold,550.6,24
72074AR6752313,SC,Gold,343.25,18
09725VC1195581,TN,Bronze,179.02,3
69815LB7544931,IN,Bronze,237.09,3
55089FO7795745,SC,Bronze,165.63,25
90905QI9388981,IN,Bronze,272.77,10
54972EU8094816,SC,Gold,365.18,39
66535WL0803015,UT,Silver,250.75,4
43509CX6471552,NE,Bronze,326.95,3
31284JT5290405,GA,Catastrophic,170.29,9
16776EN6797781,SC,Silver,268.93,40
45653DW5442314,TN,Silver,269.6,3
93449OV9172890,OR,Silver,251.86,2
52377EP1624486,AZ,Catastrophic,193.84,1
91952UF5010478,TX,Catastrophic,156.21,24
68903RP8153370,WI,Silver,397.67,4
68240QC8280420,SC,Bronze,270.25,35
38938OY5109029,SC,Bronze,254.59,20
36896XL5191286,NE,Silver,270.36,1
34500VP7989694,FL,Gold,407.47,30
95312JL7037062,VA,Bronze,284.31,12
15918NM4661614,KS,Bronze,176.6,1
58134IX7302272,SC,Silver,283.2,41
98101HM7710110,GA,Bronze,235,8
94174TB8530954,WI,Catastrophic,287.91,7
39497OK9465341,MI,Silver,294.09,8
18357EP1028654,FL,Bronze,277.29,5
59178FG2285008,WY,Silver,446.68,3
96094KV4394355,NM,Silver,287.1,2
06606PS0763957,IL,Gold,347.04,6
29385YB4444036,OH,Gold,538.4,17
80108SN5508299,OH,Silver,357.94,1
08807ID6685824,WI,Silver,310.93,9
19639LG8442769,SD,Silver,321.15,1
57291ED9838299,MI,Bronze,226.14,4
32476QN9907349,FL,Silver,367.73,41
06821AP0672238,FL,Silver,294.97,15
20337SC4110922,MI,Gold,381.01,15
93363OP0083562,WV,Gold,322.29,6
08093VC9150361,MT,Platinum,417.19,4
69872OG8117927,AR,Bronze,239.41,7
38871KF2055439,SC,Bronze,259.28,8
51221PE1670838,MS,Silver,288.22,1
42975HN0153669,OH,Bronze,256.47,7
75985MT1794487,WI,Silver,356.94,11
05759NI0510425,AZ,Bronze,234.02,4
57010MV7177374,FL,Platinum,488.67,42
28102LK0200821,SC,Silver,314.12,43
22385AM4530453,WI,Gold,360.24,14
29126XT6815090,FL,Bronze,296.78,8
23602WC5660040,WI,Bronze,291.17,15
75594HL4889053,TX,Gold,406.16,16
23965SG8415922,NM,Bronze,254.82,1
34069NJ9520857,GA,Silver,396.19,5
89137RS1972599,MI,Bronze,238.43,1
31397VZ2478960,AZ,Silver,294.8,4
78252SW6489851,MI,Silver,294.07,7
24678QC8534933,OH,Catastrophic,163.43,6
59600GJ8455204,FL,Bronze,221.18,41
95203IF0406362,IL,Bronze,210.76,9
95893ON6433968,FL,Bronze,249.29,27
08993JX4743210,NC,Bronze,280.24,8
52144QJ5577992,SC,Silver,263.17,38
32970MS2856078,UT,Silver,237.51,6
75734NV9237320,SC,Silver,304.53,31
48894KM6033048,TX,Silver,309.86,16
93548PB5508080,PA,Silver,264.46,5
03904JP1540664,OH,Silver,366.2,6
23473OE2040038,SC,Silver,327.18,6
99806SS0673062,IN,Platinum,639.22,4
69591LU3656553,TX,Silver,239.01,7
48704EC8936956,MI,Silver,287.13,14
25948CT1848723,NC,Bronze,237.62,4
58418LB6337982,KS,Silver,275.51,5
53383KW2127956,OR,Silver,242,5
81831YF1298191,IN,Silver,514.91,5
31983MK9742999,WY,Platinum,520.88,1
98758ZT2412855,MI,Gold,331.87,4
50759QZ7948468,LA,Bronze,294.49,3
12921OP2023127,GA,Gold,367,3
73554EV4936450,IL,Gold,359.8,8
80657DZ1213170,DE,Silver,318.71,1
64994BK3597340,IN,Bronze,273.23,12
82095TG4520451,UT,Gold,299.01,3
47385JE2887393,SC,Silver,293.91,35
87731KL0300928,SC,Platinum,669.61,46
83988JH8322098,FL,Silver,330.98,60
41951CX0831686,GA,Silver,370.45,13
97770EQ9451682,AR,Silver,299.77,6
49650PO2685331,GA,Bronze,323.59,9
61402FD5028210,WI,Silver,368.6,12
40279IC2139058,FL,Platinum,277.55,63
70354FK4881713,IN,Silver,310.94,3
40759JZ6259821,OH,Bronze,297.63,3
97186KA8039845,SC,Platinum,692.95,45
79094HA2726654,OH,Silver,322.9,11
24486ES2311364,SC,Silver,462.98,1
29645DW8723725,AR,Gold,382.67,1
14730FT8652220,SC,Bronze,236.09,25
20846VD3975578,TX,Silver,266.31,14
62831IE1224390,TN,Gold,359.04,6
56843IV5579133,SC,Gold,583.88,15
88607EO2835820,WI,Silver,411.26,9
08082HY8109696,OH,Gold,392.68,14
87138TX7114141,TX,Catastrophic,242.4,23
57942VX9945814,SC,Catastrophic,240.98,33
14461PN6865667,FL,Silver,302.99,43
00127DK7444449,TX,Gold,403.41,14
39628IY2806387,FL,Bronze,330.59,42
87689XM3725574,OH,Bronze,260.49,12
72768KU8783838,MI,Silver,265.54,15
71481UW7902125,IN,Gold,400.96,7
86533NF4465413,TX,Silver,254.01,19
63676HN7091417,FL,Silver,365.05,20
24965PN0174341,MS,Gold,480.75,4
90380ER7301508,MI,Silver,318.66,15
43020OJ7485070,PA,Bronze,226.87,2
56446DU4117519,GA,Gold,347,10
11861UE3793899,NC,Silver,315.79,13
76693BF4548901,AL,Gold,331.19,12
08373NJ6847202,OH,Bronze,298.84,16
88505PE1305638,FL,Silver,337.32,17
84669KF3360310,FL,Bronze,227.78,52
49480CU5202667,SC,Catastrophic,226.73,14
88764BO3326333,GA,Bronze,215.99,8
49716KF9785679,IN,Bronze,245.52,1
89982FP9744599,WI,Silver,535.82,6
62051QK9273254,GA,Silver,336.16,13
17554CW6513221,UT,Bronze,185.1,3
52306XY9693287,IN,Bronze,257.89,3
30525VD4081773,IN,Silver,338.3,10
26416WR0837524,KS,Silver,239.13,2
60764IJ4093486,IN,Bronze,305.76,3
69040QM0170712,FL,Gold,462.86,57
79781DH4111107,OH,Gold,304.75,3
93194GA6697486,TX,Bronze,226.73,10
