zipcode,state,county_code,name,rate_area
36113,AL,01101,Montgomery,11
36130,AL,01101,Montgomery,11
36121,AL,01101,Montgomery,11
36120,AL,01101,Montgomery,11
36117,AL,01101,Montgomery,11
36119,AL,01101,Montgomery,11
36118,AL,01101,Montgomery,11
36125,AL,01101,Montgomery,11
36124,AL,01101,Montgomery,11
36123,AL,01101,Montgomery,11
36131,AL,01101,Montgomery,11
36133,AL,01101,Montgomery,11
36135,AL,01101,Montgomery,11
36191,AL,01101,Montgomery,11
36140,AL,01101,Montgomery,11
36142,AL,01101,Montgomery,11
36141,AL,01101,Montgomery,11
36177,AL,01101,Montgomery,11
36057,AL,01101,Montgomery,11
36064,AL,01101,Montgomery,11
36065,AL,01101,Montgomery,11
35087,AL,01103,Morgan,5
35760,AL,01103,Morgan,5
35775,AL,01103,Morgan,5
35673,AL,01103,Morgan,5
35699,AL,01103,Morgan,5
35670,AL,01103,Morgan,5
35754,AL,01103,Morgan,5
35601,AL,01103,Morgan,5
35602,AL,01103,Morgan,5
35603,AL,01103,Morgan,5
35609,AL,01103,Morgan,5
35619,AL,01103,Morgan,5
35621,AL,01103,Morgan,5
35622,AL,01103,Morgan,5
35640,AL,01103,Morgan,5
35019,AL,01103,Morgan,5
35016,AL,01103,Morgan,5
35179,AL,01103,Morgan,5
35175,AL,01103,Morgan,5
36759,AL,01105,Perry,13
36701,AL,01105,Perry,13
36786,AL,01105,Perry,13
36703,AL,01105,Perry,13
36765,AL,01105,Perry,13
35034,AL,01105,Perry,13
35042,AL,01105,Perry,13
36744,AL,01105,Perry,13
36756,AL,01105,Perry,13
35471,AL,01107,Pickens,13
35481,AL,01107,Pickens,13
35574,AL,01107,Pickens,13
35555,AL,01107,Pickens,13
35461,AL,01107,Pickens,13
35466,AL,01107,Pickens,13
35442,AL,01107,Pickens,13
35447,AL,01107,Pickens,13
35576,AL,01107,Pickens,13
36005,AL,01109,Pike,13
36010,AL,01109,Pike,13
36034,AL,01109,Pike,13
36035,AL,01109,Pike,13
36049,AL,01109,Pike,13
36069,AL,01109,Pike,13
36079,AL,01109,Pike,13
36082,AL,01109,Pike,13
36081,AL,01109,Pike,13
36258,AL,01111,Randolph,13
36264,AL,01111,Randolph,13
36263,AL,01111,Randolph,13
36266,AL,01111,Randolph,13
36274,AL,01111,Randolph,13
36276,AL,01111,Randolph,13
36278,AL,01111,Randolph,13
36280,AL,01111,Randolph,13
36871,AL,01113,Russell,4
36877,AL,01113,Russell,4
36860,AL,01113,Russell,4
36870,AL,01113,Russell,4
36851,AL,01113,Russell,4
36804,AL,01113,Russell,4
36027,AL,01113,Russell,4
36859,AL,01113,Russell,4
36875,AL,01113,Russell,4
36874,AL,01113,Russell,4
36869,AL,01113,Russell,4
36858,AL,01113,Russell,4
36868,AL,01113,Russell,4
36856,AL,01113,Russell,4
36867,AL,01113,Russell,4
35094,AL,01115,St. Clair,3
35112,AL,01115,St. Clair,3
35121,AL,01115,St. Clair,3
35120,AL,01115,St. Clair,3
35133,AL,01115,St. Clair,3
35131,AL,01115,St. Clair,3
35125,AL,01115,St. Clair,3
35128,AL,01115,St. Clair,3
35135,AL,01115,St. Clair,3
35146,AL,01115,St. Clair,3
35173,AL,01115,St. Clair,3
35987,AL,01115,St. Clair,3
35054,AL,01115,St. Clair,3
35052,AL,01115,St. Clair,3
35004,AL,01115,St. Clair,3
35178,AL,01115,St. Clair,3
35182,AL,01115,St. Clair,3
35953,AL,01115,St. Clair,3
35972,AL,01115,St. Clair,3
35078,AL,01117,Shelby,3
35080,AL,01117,Shelby,3
35094,AL,01117,Shelby,3
35114,AL,01117,Shelby,3
35124,AL,01117,Shelby,3
35115,AL,01117,Shelby,3
35128,AL,01117,Shelby,3
35137,AL,01117,Shelby,3
35144,AL,01117,Shelby,3
35143,AL,01117,Shelby,3
35147,AL,01117,Shelby,3
35216,AL,01117,Shelby,3
35035,AL,01117,Shelby,3
35040,AL,01117,Shelby,3
35043,AL,01117,Shelby,3
35051,AL,01117,Shelby,3
35243,AL,01117,Shelby,3
35238,AL,01117,Shelby,3
35242,AL,01117,Shelby,3
35244,AL,01117,Shelby,3
35007,AL,01117,Shelby,3
35022,AL,01117,Shelby,3
35178,AL,01117,Shelby,3
35187,AL,01117,Shelby,3
35186,AL,01117,Shelby,3
35185,AL,01117,Shelby,3
35176,AL,01117,Shelby,3
36907,AL,01119,Sumter,13
36901,AL,01119,Sumter,13
35477,AL,01119,Sumter,13
36922,AL,01119,Sumter,13
36925,AL,01119,Sumter,13
35470,AL,01119,Sumter,13
35460,AL,01119,Sumter,13
35459,AL,01119,Sumter,13
35464,AL,01119,Sumter,13
35442,AL,01119,Sumter,13
35151,AL,01121,Talladega,13
35096,AL,01121,Talladega,13
35150,AL,01121,Talladega,13
35149,AL,01121,Talladega,13
35161,AL,01121,Talladega,13
35160,AL,01121,Talladega,13
35072,AL,01121,Talladega,13
35032,AL,01121,Talladega,13
36260,AL,01121,Talladega,13
35044,AL,01121,Talladega,13
36268,AL,01121,Talladega,13
35014,AL,01121,Talladega,13
36203,AL,01121,Talladega,13
35072,AL,01123,Tallapoosa,13
35089,AL,01123,Tallapoosa,13
36879,AL,01123,Tallapoosa,13
36861,AL,01123,Tallapoosa,13
36853,AL,01123,Tallapoosa,13
36023,AL,01123,Tallapoosa,13
36866,AL,01123,Tallapoosa,13
36850,AL,01123,Tallapoosa,13
36078,AL,01123,Tallapoosa,13
36256,AL,01123,Tallapoosa,13
36255,AL,01123,Tallapoosa,13
35010,AL,01123,Tallapoosa,13
35011,AL,01123,Tallapoosa,13
36276,AL,01123,Tallapoosa,13
35111,AL,01125,Tuscaloosa,12
35473,AL,01125,Tuscaloosa,12
35475,AL,01125,Tuscaloosa,12
35474,AL,01125,Tuscaloosa,12
35456,AL,01125,Tuscaloosa,12
35476,AL,01125,Tuscaloosa,12
35480,AL,01125,Tuscaloosa,12
35478,AL,01125,Tuscaloosa,12
35482,AL,01125,Tuscaloosa,12
35487,AL,01125,Tuscaloosa,12
35485,AL,01125,Tuscaloosa,12
35490,AL,01125,Tuscaloosa,12
35486,AL,01125,Tuscaloosa,12
35546,AL,01125,Tuscaloosa,12
35574,AL,01125,Tuscaloosa,12
35555,AL,01125,Tuscaloosa,12
35469,AL,01125,Tuscaloosa,12
35468,AL,01125,Tuscaloosa,12
35405,AL,01125,Tuscaloosa,12
35404,AL,01125,Tuscaloosa,12
35458,AL,01125,Tuscaloosa,12
35466,AL,01125,Tuscaloosa,12
35457,AL,01125,Tuscaloosa,12
35453,AL,01125,Tuscaloosa,12
35463,AL,01125,Tuscaloosa,12
35402,AL,01125,Tuscaloosa,12
35401,AL,01125,Tuscaloosa,12
35006,AL,01125,Tuscaloosa,12
35403,AL,01125,Tuscaloosa,12
35406,AL,01125,Tuscaloosa,12
35184,AL,01125,Tuscaloosa,12
35440,AL,01125,Tuscaloosa,12
35446,AL,01125,Tuscaloosa,12
35407,AL,01125,Tuscaloosa,12
35444,AL,01125,Tuscaloosa,12
35188,AL,01125,Tuscaloosa,12
35579,AL,01125,Tuscaloosa,12
35449,AL,01125,Tuscaloosa,12
35452,AL,01125,Tuscaloosa,12
35130,AL,01127,Walker,3
35148,AL,01127,Walker,3
35554,AL,01127,Walker,3
35573,AL,01127,Walker,3
35501,AL,01127,Walker,3
35502,AL,01127,Walker,3
35504,AL,01127,Walker,3
35503,AL,01127,Walker,3
35546,AL,01127,Walker,3
35550,AL,01127,Walker,3
35549,AL,01127,Walker,3
35062,AL,01127,Walker,3
35063,AL,01127,Walker,3
35587,AL,01127,Walker,3
35033,AL,01127,Walker,3
35038,AL,01127,Walker,3
35006,AL,01127,Walker,3
35580,AL,01127,Walker,3
35579,AL,01127,Walker,3
35578,AL,01127,Walker,3
35555,AL,01127,Walker,3
35560,AL,01127,Walker,3
35584,AL,01127,Walker,3
36553,AL,01129,Washington,13
36569,AL,01129,Washington,13
36585,AL,01129,Washington,13
36584,AL,01129,Washington,13
36581,AL,01129,Washington,13
36583,AL,01129,Washington,13
36529,AL,01129,Washington,13
36539,AL,01129,Washington,13
36538,AL,01129,Washington,13
36548,AL,01129,Washington,13
36513,AL,01129,Washington,13
36558,AL,01129,Washington,13
36518,AL,01129,Washington,13
36556,AL,01129,Washington,13
36522,AL,01129,Washington,13
36435,AL,01131,Wilcox,13
36768,AL,01131,Wilcox,13
36784,AL,01131,Wilcox,13
36751,AL,01131,Wilcox,13
36728,AL,01131,Wilcox,13
36030,AL,01131,Wilcox,13
36726,AL,01131,Wilcox,13
36753,AL,01131,Wilcox,13
36769,AL,01131,Wilcox,13
36766,AL,01131,Wilcox,13
36761,AL,01131,Wilcox,13
36720,AL,01131,Wilcox,13
36723,AL,01131,Wilcox,13
36721,AL,01131,Wilcox,13
36722,AL,01131,Wilcox,13
36741,AL,01131,Wilcox,13
35098,AL,01133,Winston,13
35565,AL,01133,Winston,13
35572,AL,01133,Winston,13
35540,AL,01133,Winston,13
35553,AL,01133,Winston,13
35503,AL,01133,Winston,13
35541,AL,01133,Winston,13
35551,AL,01133,Winston,13
35575,AL,01133,Winston,13
35053,AL,01133,Winston,13
35578,AL,01133,Winston,13
35577,AL,01133,Winston,13
86544,AZ,04001,Apache,1
86556,AZ,04001,Apache,1
86540,AZ,04001,Apache,1
86512,AZ,04001,Apache,1
85932,AZ,04001,Apache,1
86545,AZ,04001,Apache,1
86547,AZ,04001,Apache,1
85927,AZ,04001,Apache,1
85940,AZ,04001,Apache,1
86028,AZ,04001,Apache,1
86511,AZ,04001,Apache,1
85938,AZ,04001,Apache,1
85930,AZ,04001,Apache,1
85920,AZ,04001,Apache,1
86506,AZ,04001,Apache,1
85924,AZ,04001,Apache,1
86515,AZ,04001,Apache,1
86503,AZ,04001,Apache,1
86502,AZ,04001,Apache,1
86505,AZ,04001,Apache,1
86504,AZ,04001,Apache,1
85925,AZ,04001,Apache,1
86514,AZ,04001,Apache,1
86538,AZ,04001,Apache,1
85936,AZ,04001,Apache,1
86508,AZ,04001,Apache,1
86535,AZ,04001,Apache,1
86507,AZ,04001,Apache,1
85671,AZ,04003,Cochise,7
85632,AZ,04003,Cochise,7
85670,AZ,04003,Cochise,7
85609,AZ,04003,Cochise,7
85602,AZ,04003,Cochise,7
85643,AZ,04003,Cochise,7
85617,AZ,04003,Cochise,7
85616,AZ,04003,Cochise,7
85615,AZ,04003,Cochise,7
85635,AZ,04003,Cochise,7
85608,AZ,04003,Cochise,7
85630,AZ,04003,Cochise,7
85644,AZ,04003,Cochise,7
85605,AZ,04003,Cochise,7
85620,AZ,04003,Cochise,7
85603,AZ,04003,Cochise,7
85607,AZ,04003,Cochise,7
85650,AZ,04003,Cochise,7
85627,AZ,04003,Cochise,7
85606,AZ,04003,Cochise,7
85636,AZ,04003,Cochise,7
85626,AZ,04003,Cochise,7
85625,AZ,04003,Cochise,7
85611,AZ,04003,Cochise,7
85655,AZ,04003,Cochise,7
85610,AZ,04003,Cochise,7
85638,AZ,04003,Cochise,7
85613,AZ,04003,Cochise,7
86336,AZ,04005,Coconino,1
86002,AZ,04005,Coconino,1
86024,AZ,04005,Coconino,1
86036,AZ,04005,Coconino,1
86022,AZ,04005,Coconino,1
86018,AZ,04005,Coconino,1
86040,AZ,04005,Coconino,1
86023,AZ,04005,Coconino,1
86003,AZ,04005,Coconino,1
86339,AZ,04005,Coconino,1
85931,AZ,04005,Coconino,1
86046,AZ,04005,Coconino,1
86020,AZ,04005,Coconino,1
86017,AZ,04005,Coconino,1
86004,AZ,04005,Coconino,1
86035,AZ,04005,Coconino,1
86045,AZ,04005,Coconino,1
86005,AZ,04005,Coconino,1
86038,AZ,04005,Coconino,1
86016,AZ,04005,Coconino,1
86435,AZ,04005,Coconino,1
86001,AZ,04005,Coconino,1
86053,AZ,04005,Coconino,1
86044,AZ,04005,Coconino,1
86015,AZ,04005,Coconino,1
86011,AZ,04005,Coconino,1
86052,AZ,04005,Coconino,1
85553,AZ,04007,Gila,5
85502,AZ,04007,Gila,5
85554,AZ,04007,Gila,5
85501,AZ,04007,Gila,5
85542,AZ,04007,Gila,5
85541,AZ,04007,Gila,5
85192,AZ,04007,Gila,5
85547,AZ,04007,Gila,5
85532,AZ,04007,Gila,5
85545,AZ,04007,Gila,5
85544,AZ,04007,Gila,5
85135,AZ,04007,Gila,5
85550,AZ,04007,Gila,5
85539,AZ,04007,Gila,5
85643,AZ,04009,Graham,7
85548,AZ,04009,Graham,7
85543,AZ,04009,Graham,7
85531,AZ,04009,Graham,7
85530,AZ,04009,Graham,7
85546,AZ,04009,Graham,7
85535,AZ,04009,Graham,7
85552,AZ,04009,Graham,7
85551,AZ,04009,Graham,7
85536,AZ,04009,Graham,7
85922,AZ,04011,Greenlee,7
85533,AZ,04011,Greenlee,7
85534,AZ,04011,Greenlee,7
85540,AZ,04011,Greenlee,7
85344,AZ,04012,La Paz,3
85359,AZ,04012,La Paz,3
85346,AZ,04012,La Paz,3
85371,AZ,04012,La Paz,3
85348,AZ,04012,La Paz,3
85357,AZ,04012,La Paz,3
85334,AZ,04012,La Paz,3
85325,AZ,04012,La Paz,3
85328,AZ,04012,La Paz,3
85248,AZ,04013,Maricopa,4
85337,AZ,04013,Maricopa,4
85064,AZ,04013,Maricopa,4
85208,AZ,04013,Maricopa,4
85202,AZ,04013,Maricopa,4
85023,AZ,04013,Maricopa,4
85018,AZ,04013,Maricopa,4
85039,AZ,04013,Maricopa,4
85297,AZ,04013,Maricopa,4
85271,AZ,04013,Maricopa,4
85016,AZ,04013,Maricopa,4
85046,AZ,04013,Maricopa,4
85061,AZ,04013,Maricopa,4
85043,AZ,04013,Maricopa,4
85373,AZ,04013,Maricopa,4
85007,AZ,04013,Maricopa,4
85038,AZ,04013,Maricopa,4
85214,AZ,04013,Maricopa,4
85075,AZ,04013,Maricopa,4
85063,AZ,04013,Maricopa,4
85331,AZ,04013,Maricopa,4
85295,AZ,04013,Maricopa,4
85236,AZ,04013,Maricopa,4
85062,AZ,04013,Maricopa,4
85376,AZ,04013,Maricopa,4
85033,AZ,04013,Maricopa,4
85305,AZ,04013,Maricopa,4
85006,AZ,04013,Maricopa,4
85065,AZ,04013,Maricopa,4
85234,AZ,04013,Maricopa,4
85040,AZ,04013,Maricopa,4
85275,AZ,04013,Maricopa,4
85001,AZ,04013,Maricopa,4
85032,AZ,04013,Maricopa,4
85269,AZ,04013,Maricopa,4
85042,AZ,04013,Maricopa,4
85323,AZ,04013,Maricopa,4
85259,AZ,04013,Maricopa,4
85074,AZ,04013,Maricopa,4
85066,AZ,04013,Maricopa,4
85396,AZ,04013,Maricopa,4
85287,AZ,04013,Maricopa,4
85031,AZ,04013,Maricopa,4
85069,AZ,04013,Maricopa,4
85041,AZ,04013,Maricopa,4
85002,AZ,04013,Maricopa,4
85268,AZ,04013,Maricopa,4
85003,AZ,04013,Maricopa,4
85067,AZ,04013,Maricopa,4
85068,AZ,04013,Maricopa,4
85306,AZ,04013,Maricopa,4
85213,AZ,04013,Maricopa,4
85210,AZ,04013,Maricopa,4
85224,AZ,04013,Maricopa,4
85072,AZ,04013,Maricopa,4
85284,AZ,04013,Maricopa,4
85004,AZ,04013,Maricopa,4
85286,AZ,04013,Maricopa,4
85071,AZ,04013,Maricopa,4
85070,AZ,04013,Maricopa,4
85073,AZ,04013,Maricopa,4
85372,AZ,04013,Maricopa,4
85005,AZ,04013,Maricopa,4
85285,AZ,04013,Maricopa,4
85207,AZ,04013,Maricopa,4
85019,AZ,04013,Maricopa,4
85216,AZ,04013,Maricopa,4
85097,AZ,04013,Maricopa,4
85045,AZ,04013,Maricopa,4
85333,AZ,04013,Maricopa,4
85258,AZ,04013,Maricopa,4
85082,AZ,04013,Maricopa,4
85296,AZ,04013,Maricopa,4
85076,AZ,04013,Maricopa,4
85037,AZ,04013,Maricopa,4
85322,AZ,04013,Maricopa,4
85022,AZ,04013,Maricopa,4
85358,AZ,04013,Maricopa,4
85008,AZ,04013,Maricopa,4
85080,AZ,04013,Maricopa,4
85310,AZ,04013,Maricopa,4
85078,AZ,04013,Maricopa,4
85375,AZ,04013,Maricopa,4
85127,AZ,04013,Maricopa,4
85079,AZ,04013,Maricopa,4
85190,AZ,04013,Maricopa,4
85257,AZ,04013,Maricopa,4
85353,AZ,04013,Maricopa,4
85307,AZ,04013,Maricopa,4
85201,AZ,04013,Maricopa,4
85309,AZ,04013,Maricopa,4
85351,AZ,04013,Maricopa,4
85246,AZ,04013,Maricopa,4
85010,AZ,04013,Maricopa,4
85209,AZ,04013,Maricopa,4
85308,AZ,04013,Maricopa,4
85086,AZ,04013,Maricopa,4
85085,AZ,04013,Maricopa,4
85009,AZ,04013,Maricopa,4
85015,AZ,04013,Maricopa,4
85087,AZ,04013,Maricopa,4
85083,AZ,04013,Maricopa,4
85299,AZ,04013,Maricopa,4
85377,AZ,04013,Maricopa,4
85021,AZ,04013,Maricopa,4
85244,AZ,04013,Maricopa,4
85044,AZ,04013,Maricopa,4
85274,AZ,04013,Maricopa,4
85020,AZ,04013,Maricopa,4
85318,AZ,04013,Maricopa,4
85014,AZ,04013,Maricopa,4
85119,AZ,04013,Maricopa,4
85354,AZ,04013,Maricopa,4
85335,AZ,04013,Maricopa,4
85311,AZ,04013,Maricopa,4
85011,AZ,04013,Maricopa,4
85098,AZ,04013,Maricopa,4
85320,AZ,04013,Maricopa,4
85312,AZ,04013,Maricopa,4
85355,AZ,04013,Maricopa,4
85374,AZ,04013,Maricopa,4
85036,AZ,04013,Maricopa,4
85013,AZ,04013,Maricopa,4
85035,AZ,04013,Maricopa,4
85120,AZ,04013,Maricopa,4
85012,AZ,04013,Maricopa,4
85215,AZ,04013,Maricopa,4
85034,AZ,04013,Maricopa,4
85381,AZ,04013,Maricopa,4
85017,AZ,04013,Maricopa,4
85256,AZ,04013,Maricopa,4
85051,AZ,04013,Maricopa,4
85048,AZ,04013,Maricopa,4
85345,AZ,04013,Maricopa,4
85139,AZ,04013,Maricopa,4
85212,AZ,04013,Maricopa,4
85338,AZ,04013,Maricopa,4
85361,AZ,04013,Maricopa,4
85380,AZ,04013,Maricopa,4
85385,AZ,04013,Maricopa,4
85304,AZ,04013,Maricopa,4
85379,AZ,04013,Maricopa,4
85395,AZ,04013,Maricopa,4
85025,AZ,04013,Maricopa,4
85030,AZ,04013,Maricopa,4
85060,AZ,04013,Maricopa,4
85378,AZ,04013,Maricopa,4
85298,AZ,04013,Maricopa,4
85383,AZ,04013,Maricopa,4
85326,AZ,04013,Maricopa,4
85206,AZ,04013,Maricopa,4
85233,AZ,04013,Maricopa,4
85260,AZ,04013,Maricopa,4
85382,AZ,04013,Maricopa,4
85211,AZ,04013,Maricopa,4
85261,AZ,04013,Maricopa,4
85283,AZ,04013,Maricopa,4
85363,AZ,04013,Maricopa,4
85267,AZ,04013,Maricopa,4
85277,AZ,04013,Maricopa,4
85024,AZ,04013,Maricopa,4
85203,AZ,04013,Maricopa,4
85280,AZ,04013,Maricopa,4
85301,AZ,04013,Maricopa,4
85329,AZ,04013,Maricopa,4
85340,AZ,04013,Maricopa,4
85303,AZ,04013,Maricopa,4
85050,AZ,04013,Maricopa,4
85205,AZ,04013,Maricopa,4
85251,AZ,04013,Maricopa,4
85255,AZ,04013,Maricopa,4
85226,AZ,04013,Maricopa,4
85266,AZ,04013,Maricopa,4
85053,AZ,04013,Maricopa,4
85225,AZ,04013,Maricopa,4
85204,AZ,04013,Maricopa,4
85250,AZ,04013,Maricopa,4
85029,AZ,04013,Maricopa,4
85339,AZ,04013,Maricopa,4
85054,AZ,04013,Maricopa,4
85249,AZ,04013,Maricopa,4
85392,AZ,04013,Maricopa,4
85282,AZ,04013,Maricopa,4
85388,AZ,04013,Maricopa,4
85343,AZ,04013,Maricopa,4
85262,AZ,04013,Maricopa,4
85327,AZ,04013,Maricopa,4
85264,AZ,04013,Maricopa,4
85281,AZ,04013,Maricopa,4
85254,AZ,04013,Maricopa,4
85142,AZ,04013,Maricopa,4
85028,AZ,04013,Maricopa,4
85387,AZ,04013,Maricopa,4
85302,AZ,04013,Maricopa,4
85342,AZ,04013,Maricopa,4
85027,AZ,04013,Maricopa,4
85390,AZ,04013,Maricopa,4
85253,AZ,04013,Maricopa,4
85263,AZ,04013,Maricopa,4
85026,AZ,04013,Maricopa,4
85252,AZ,04013,Maricopa,4
86446,AZ,04015,Mohave,1
86411,AZ,04015,Mohave,1
86443,AZ,04015,Mohave,1
86432,AZ,04015,Mohave,1
86442,AZ,04015,Mohave,1
86406,AZ,04015,Mohave,1
86409,AZ,04015,Mohave,1
86427,AZ,04015,Mohave,1
86412,AZ,04015,Mohave,1
86431,AZ,04015,Mohave,1
86445,AZ,04015,Mohave,1
86413,AZ,04015,Mohave,1
86426,AZ,04015,Mohave,1
86444,AZ,04015,Mohave,1
86429,AZ,04015,Mohave,1
86430,AZ,04015,Mohave,1
86441,AZ,04015,Mohave,1
86405,AZ,04015,Mohave,1
85360,AZ,04015,Mohave,1
86436,AZ,04015,Mohave,1
86021,AZ,04015,Mohave,1
86433,AZ,04015,Mohave,1
86434,AZ,04015,Mohave,1
86403,AZ,04015,Mohave,1
86404,AZ,04015,Mohave,1
86440,AZ,04015,Mohave,1
86401,AZ,04015,Mohave,1
86437,AZ,04015,Mohave,1
86402,AZ,04015,Mohave,1
86439,AZ,04015,Mohave,1
86438,AZ,04015,Mohave,1
85941,AZ,04017,Navajo,1
86047,AZ,04017,Navajo,1
85929,AZ,04017,Navajo,1
85926,AZ,04017,Navajo,1
85928,AZ,04017,Navajo,1
86039,AZ,04017,Navajo,1
85901,AZ,04017,Navajo,1
86025,AZ,04017,Navajo,1
86029,AZ,04017,Navajo,1
85912,AZ,04017,Navajo,1
85939,AZ,04017,Navajo,1
86510,AZ,04017,Navajo,1
85933,AZ,04017,Navajo,1
86031,AZ,04017,Navajo,1
85942,AZ,04017,Navajo,1
86034,AZ,04017,Navajo,1
85937,AZ,04017,Navajo,1
85923,AZ,04017,Navajo,1
86030,AZ,04017,Navajo,1
86520,AZ,04017,Navajo,1
86033,AZ,04017,Navajo,1
86042,AZ,04017,Navajo,1
85934,AZ,04017,Navajo,1
85935,AZ,04017,Navajo,1
85911,AZ,04017,Navajo,1
86054,AZ,04017,Navajo,1
86043,AZ,04017,Navajo,1
85902,AZ,04017,Navajo,1
86032,AZ,04017,Navajo,1
85619,AZ,04019,Pima,6
85756,AZ,04019,Pima,6
85714,AZ,04019,Pima,6
85731,AZ,04019,Pima,6
85751,AZ,04019,Pima,6
85601,AZ,04019,Pima,6
85750,AZ,04019,Pima,6
85602,AZ,04019,Pima,6
85653,AZ,04019,Pima,6
85702,AZ,04019,Pima,6
85732,AZ,04019,Pima,6
85713,AZ,04019,Pima,6
85701,AZ,04019,Pima,6
85755,AZ,04019,Pima,6
85712,AZ,04019,Pima,6
85754,AZ,04019,Pima,6
85703,AZ,04019,Pima,6
85641,AZ,04019,Pima,6
85705,AZ,04019,Pima,6
85706,AZ,04019,Pima,6
85704,AZ,04019,Pima,6
85752,AZ,04019,Pima,6
85709,AZ,04019,Pima,6
85708,AZ,04019,Pima,6
85707,AZ,04019,Pima,6
85711,AZ,04019,Pima,6
85710,AZ,04019,Pima,6
85723,AZ,04019,Pima,6
85652,AZ,04019,Pima,6
85717,AZ,04019,Pima,6
85757,AZ,04019,Pima,6
85715,AZ,04019,Pima,6
85716,AZ,04019,Pima,6
85634,AZ,04019,Pima,6
85730,AZ,04019,Pima,6
85775,AZ,04019,Pima,6
85721,AZ,04019,Pima,6
85720,AZ,04019,Pima,6
85722,AZ,04019,Pima,6
85719,AZ,04019,Pima,6
85718,AZ,04019,Pima,6
85321,AZ,04019,Pima,6
85728,AZ,04019,Pima,6
85633,AZ,04019,Pima,6
85724,AZ,04019,Pima,6
85726,AZ,04019,Pima,6
85622,AZ,04019,Pima,6
85725,AZ,04019,Pima,6
85654,AZ,04019,Pima,6
85742,AZ,04019,Pima,6
85733,AZ,04019,Pima,6
85734,AZ,04019,Pima,6
85614,AZ,04019,Pima,6
85611,AZ,04019,Pima,6
85748,AZ,04019,Pima,6
85736,AZ,04019,Pima,6
85749,AZ,04019,Pima,6
85741,AZ,04019,Pima,6
85637,AZ,04019,Pima,6
85735,AZ,04019,Pima,6
85658,AZ,04019,Pima,6
85738,AZ,04019,Pima,6
85645,AZ,04019,Pima,6
85740,AZ,04019,Pima,6
85737,AZ,04019,Pima,6
85739,AZ,04019,Pima,6
85629,AZ,04019,Pima,6
85743,AZ,04019,Pima,6
85639,AZ,04019,Pima,6
85747,AZ,04019,Pima,6
85746,AZ,04019,Pima,6
85745,AZ,04019,Pima,6
85744,AZ,04019,Pima,6
85341,AZ,04019,Pima,6
85139,AZ,04021,Pinal,5
85128,AZ,04021,Pinal,5
85623,AZ,04021,Pinal,5
85172,AZ,04021,Pinal,5
85212,AZ,04021,Pinal,5
85618,AZ,04021,Pinal,5
85191,AZ,04021,Pinal,5
85602,AZ,04021,Pinal,5
85192,AZ,04021,Pinal,5
85123,AZ,04021,Pinal,5
85119,AZ,04021,Pinal,5
85118,AZ,04021,Pinal,5
85117,AZ,04021,Pinal,5
85122,AZ,04021,Pinal,5
85193,AZ,04021,Pinal,5
85120,AZ,04021,Pinal,5
85194,AZ,04021,Pinal,5
85121,AZ,04021,Pinal,5
85131,AZ,04021,Pinal,5
85658,AZ,04021,Pinal,5
85248,AZ,04021,Pinal,5
85653,AZ,04021,Pinal,5
85631,AZ,04021,Pinal,5
85130,AZ,04021,Pinal,5
85138,AZ,04021,Pinal,5
85132,AZ,04021,Pinal,5
85178,AZ,04021,Pinal,5
85137,AZ,04021,Pinal,5
85739,AZ,04021,Pinal,5
85141,AZ,04021,Pinal,5
85140,AZ,04021,Pinal,5
85539,AZ,04021,Pinal,5
85173,AZ,04021,Pinal,5
85143,AZ,04021,Pinal,5
85142,AZ,04021,Pinal,5
85145,AZ,04021,Pinal,5
85147,AZ,04021,Pinal,5
85640,AZ,04023,Santa Cruz,6
85648,AZ,04023,Santa Cruz,6
85621,AZ,04023,Santa Cruz,6
85662,AZ,04023,Santa Cruz,6
85645,AZ,04023,Santa Cruz,6
85624,AZ,04023,Santa Cruz,6
85646,AZ,04023,Santa Cruz,6
85637,AZ,04023,Santa Cruz,6
85611,AZ,04023,Santa Cruz,6
85628,AZ,04023,Santa Cruz,6
86336,AZ,04025,Yavapai,2
86320,AZ,04025,Yavapai,2
86329,AZ,04025,Yavapai,2
86343,AZ,04025,Yavapai,2
86312,AZ,04025,Yavapai,2
86315,AZ,04025,Yavapai,2
86302,AZ,04025,Yavapai,2
86327,AZ,04025,Yavapai,2
86303,AZ,04025,Yavapai,2
86305,AZ,04025,Yavapai,2
86342,AZ,04025,Yavapai,2
86338,AZ,04025,Yavapai,2
85332,AZ,04025,Yavapai,2
86337,AZ,04025,Yavapai,2
86304,AZ,04025,Yavapai,2
86314,AZ,04025,Yavapai,2
86341,AZ,04025,Yavapai,2
86313,AZ,04025,Yavapai,2
86340,AZ,04025,Yavapai,2
85324,AZ,04025,Yavapai,2
86323,AZ,04025,Yavapai,2
86335,AZ,04025,Yavapai,2
86326,AZ,04025,Yavapai,2
86301,AZ,04025,Yavapai,2
86332,AZ,04025,Yavapai,2
86321,AZ,04025,Yavapai,2
86322,AZ,04025,Yavapai,2
86331,AZ,04025,Yavapai,2
85362,AZ,04025,Yavapai,2
86324,AZ,04025,Yavapai,2
86333,AZ,04025,Yavapai,2
86325,AZ,04025,Yavapai,2
86334,AZ,04025,Yavapai,2
86351,AZ,04025,Yavapai,2
85390,AZ,04025,Yavapai,2
85347,AZ,04027,Yuma,3
85349,AZ,04027,Yuma,3
85336,AZ,04027,Yuma,3
85350,AZ,04027,Yuma,3
85352,AZ,04027,Yuma,3
